step	simulationTime	location	agentId
607	2025-07-03T02:35:00.000	POINT (485535.99952546356 4421523.756333128)	0
607	2025-07-03T02:35:00.000	POINT (487049.12003384926 4420349.32446721)	1
607	2025-07-03T02:35:00.000	POINT (485057.5850584154 4420431.121838025)	2
607	2025-07-03T02:35:00.000	POINT (483373.16822203726 4420750.797663476)	3
607	2025-07-03T02:35:00.000	POINT (483415.5053154079 4420725.761703704)	4
608	2025-07-03T02:40:00.000	POINT (485535.99952546356 4421523.756333128)	0
608	2025-07-03T02:40:00.000	POINT (487049.12003384926 4420349.32446721)	1
608	2025-07-03T02:40:00.000	POINT (485057.5850584154 4420431.121838025)	2
608	2025-07-03T02:40:00.000	POINT (483373.16822203726 4420750.797663476)	3
608	2025-07-03T02:40:00.000	POINT (483415.5053154079 4420725.761703704)	4
609	2025-07-03T02:45:00.000	POINT (485535.99952546356 4421523.756333128)	0
609	2025-07-03T02:45:00.000	POINT (487049.12003384926 4420349.32446721)	1
609	2025-07-03T02:45:00.000	POINT (485057.5850584154 4420431.121838025)	2
609	2025-07-03T02:45:00.000	POINT (483373.16822203726 4420750.797663476)	3
609	2025-07-03T02:45:00.000	POINT (483415.5053154079 4420725.761703704)	4
610	2025-07-03T02:50:00.000	POINT (485535.99952546356 4421523.756333128)	0
610	2025-07-03T02:50:00.000	POINT (487049.12003384926 4420349.32446721)	1
610	2025-07-03T02:50:00.000	POINT (485057.5850584154 4420431.121838025)	2
610	2025-07-03T02:50:00.000	POINT (483373.16822203726 4420750.797663476)	3
610	2025-07-03T02:50:00.000	POINT (483415.5053154079 4420725.761703704)	4
611	2025-07-03T02:55:00.000	POINT (485535.99952546356 4421523.756333128)	0
611	2025-07-03T02:55:00.000	POINT (487049.12003384926 4420349.32446721)	1
611	2025-07-03T02:55:00.000	POINT (485057.5850584154 4420431.121838025)	2
611	2025-07-03T02:55:00.000	POINT (483373.16822203726 4420750.797663476)	3
611	2025-07-03T02:55:00.000	POINT (483415.5053154079 4420725.761703704)	4
612	2025-07-03T03:00:00.000	POINT (485535.99952546356 4421523.756333128)	0
612	2025-07-03T03:00:00.000	POINT (487049.12003384926 4420349.32446721)	1
612	2025-07-03T03:00:00.000	POINT (485057.5850584154 4420431.121838025)	2
612	2025-07-03T03:00:00.000	POINT (483373.16822203726 4420750.797663476)	3
612	2025-07-03T03:00:00.000	POINT (483415.5053154079 4420725.761703704)	4
613	2025-07-03T03:05:00.000	POINT (485535.99952546356 4421523.756333128)	0
613	2025-07-03T03:05:00.000	POINT (487049.12003384926 4420349.32446721)	1
613	2025-07-03T03:05:00.000	POINT (485057.5850584154 4420431.121838025)	2
613	2025-07-03T03:05:00.000	POINT (483373.16822203726 4420750.797663476)	3
613	2025-07-03T03:05:00.000	POINT (483415.5053154079 4420725.761703704)	4
614	2025-07-03T03:10:00.000	POINT (485535.99952546356 4421523.756333128)	0
614	2025-07-03T03:10:00.000	POINT (487049.12003384926 4420349.32446721)	1
614	2025-07-03T03:10:00.000	POINT (485057.5850584154 4420431.121838025)	2
614	2025-07-03T03:10:00.000	POINT (483373.16822203726 4420750.797663476)	3
614	2025-07-03T03:10:00.000	POINT (483415.5053154079 4420725.761703704)	4
615	2025-07-03T03:15:00.000	POINT (485535.99952546356 4421523.756333128)	0
615	2025-07-03T03:15:00.000	POINT (487049.12003384926 4420349.32446721)	1
615	2025-07-03T03:15:00.000	POINT (485057.5850584154 4420431.121838025)	2
615	2025-07-03T03:15:00.000	POINT (483373.16822203726 4420750.797663476)	3
615	2025-07-03T03:15:00.000	POINT (483415.5053154079 4420725.761703704)	4
616	2025-07-03T03:20:00.000	POINT (485535.99952546356 4421523.756333128)	0
616	2025-07-03T03:20:00.000	POINT (487049.12003384926 4420349.32446721)	1
616	2025-07-03T03:20:00.000	POINT (485057.5850584154 4420431.121838025)	2
616	2025-07-03T03:20:00.000	POINT (483373.16822203726 4420750.797663476)	3
616	2025-07-03T03:20:00.000	POINT (483415.5053154079 4420725.761703704)	4
617	2025-07-03T03:25:00.000	POINT (485535.99952546356 4421523.756333128)	0
617	2025-07-03T03:25:00.000	POINT (487049.12003384926 4420349.32446721)	1
617	2025-07-03T03:25:00.000	POINT (485057.5850584154 4420431.121838025)	2
617	2025-07-03T03:25:00.000	POINT (483373.16822203726 4420750.797663476)	3
617	2025-07-03T03:25:00.000	POINT (483415.5053154079 4420725.761703704)	4
618	2025-07-03T03:30:00.000	POINT (485535.99952546356 4421523.756333128)	0
618	2025-07-03T03:30:00.000	POINT (487049.12003384926 4420349.32446721)	1
618	2025-07-03T03:30:00.000	POINT (485057.5850584154 4420431.121838025)	2
618	2025-07-03T03:30:00.000	POINT (483373.16822203726 4420750.797663476)	3
618	2025-07-03T03:30:00.000	POINT (483415.5053154079 4420725.761703704)	4
619	2025-07-03T03:35:00.000	POINT (485535.99952546356 4421523.756333128)	0
619	2025-07-03T03:35:00.000	POINT (487049.12003384926 4420349.32446721)	1
619	2025-07-03T03:35:00.000	POINT (485057.5850584154 4420431.121838025)	2
619	2025-07-03T03:35:00.000	POINT (483373.16822203726 4420750.797663476)	3
619	2025-07-03T03:35:00.000	POINT (483415.5053154079 4420725.761703704)	4
620	2025-07-03T03:40:00.000	POINT (485535.99952546356 4421523.756333128)	0
620	2025-07-03T03:40:00.000	POINT (487049.12003384926 4420349.32446721)	1
620	2025-07-03T03:40:00.000	POINT (485057.5850584154 4420431.121838025)	2
620	2025-07-03T03:40:00.000	POINT (483373.16822203726 4420750.797663476)	3
620	2025-07-03T03:40:00.000	POINT (483415.5053154079 4420725.761703704)	4
621	2025-07-03T03:45:00.000	POINT (485535.99952546356 4421523.756333128)	0
621	2025-07-03T03:45:00.000	POINT (487049.12003384926 4420349.32446721)	1
621	2025-07-03T03:45:00.000	POINT (485057.5850584154 4420431.121838025)	2
621	2025-07-03T03:45:00.000	POINT (483373.16822203726 4420750.797663476)	3
621	2025-07-03T03:45:00.000	POINT (483415.5053154079 4420725.761703704)	4
622	2025-07-03T03:50:00.000	POINT (485535.99952546356 4421523.756333128)	0
622	2025-07-03T03:50:00.000	POINT (487049.12003384926 4420349.32446721)	1
622	2025-07-03T03:50:00.000	POINT (485057.5850584154 4420431.121838025)	2
622	2025-07-03T03:50:00.000	POINT (483373.16822203726 4420750.797663476)	3
622	2025-07-03T03:50:00.000	POINT (483415.5053154079 4420725.761703704)	4
623	2025-07-03T03:55:00.000	POINT (485535.99952546356 4421523.756333128)	0
623	2025-07-03T03:55:00.000	POINT (487049.12003384926 4420349.32446721)	1
623	2025-07-03T03:55:00.000	POINT (485057.5850584154 4420431.121838025)	2
623	2025-07-03T03:55:00.000	POINT (483373.16822203726 4420750.797663476)	3
623	2025-07-03T03:55:00.000	POINT (483415.5053154079 4420725.761703704)	4
624	2025-07-03T04:00:00.000	POINT (485535.99952546356 4421523.756333128)	0
624	2025-07-03T04:00:00.000	POINT (487049.12003384926 4420349.32446721)	1
624	2025-07-03T04:00:00.000	POINT (485057.5850584154 4420431.121838025)	2
624	2025-07-03T04:00:00.000	POINT (483373.16822203726 4420750.797663476)	3
624	2025-07-03T04:00:00.000	POINT (483415.5053154079 4420725.761703704)	4
625	2025-07-03T04:05:00.000	POINT (485535.99952546356 4421523.756333128)	0
625	2025-07-03T04:05:00.000	POINT (487049.12003384926 4420349.32446721)	1
625	2025-07-03T04:05:00.000	POINT (485057.5850584154 4420431.121838025)	2
625	2025-07-03T04:05:00.000	POINT (483373.16822203726 4420750.797663476)	3
625	2025-07-03T04:05:00.000	POINT (483415.5053154079 4420725.761703704)	4
626	2025-07-03T04:10:00.000	POINT (485535.99952546356 4421523.756333128)	0
626	2025-07-03T04:10:00.000	POINT (487049.12003384926 4420349.32446721)	1
626	2025-07-03T04:10:00.000	POINT (485057.5850584154 4420431.121838025)	2
626	2025-07-03T04:10:00.000	POINT (483373.16822203726 4420750.797663476)	3
626	2025-07-03T04:10:00.000	POINT (483415.5053154079 4420725.761703704)	4
627	2025-07-03T04:15:00.000	POINT (485535.99952546356 4421523.756333128)	0
627	2025-07-03T04:15:00.000	POINT (487049.12003384926 4420349.32446721)	1
627	2025-07-03T04:15:00.000	POINT (485057.5850584154 4420431.121838025)	2
627	2025-07-03T04:15:00.000	POINT (483373.16822203726 4420750.797663476)	3
627	2025-07-03T04:15:00.000	POINT (483415.5053154079 4420725.761703704)	4
628	2025-07-03T04:20:00.000	POINT (485535.99952546356 4421523.756333128)	0
628	2025-07-03T04:20:00.000	POINT (487049.12003384926 4420349.32446721)	1
628	2025-07-03T04:20:00.000	POINT (485057.5850584154 4420431.121838025)	2
628	2025-07-03T04:20:00.000	POINT (483373.16822203726 4420750.797663476)	3
628	2025-07-03T04:20:00.000	POINT (483415.5053154079 4420725.761703704)	4
629	2025-07-03T04:25:00.000	POINT (485535.99952546356 4421523.756333128)	0
629	2025-07-03T04:25:00.000	POINT (487049.12003384926 4420349.32446721)	1
629	2025-07-03T04:25:00.000	POINT (485057.5850584154 4420431.121838025)	2
629	2025-07-03T04:25:00.000	POINT (483373.16822203726 4420750.797663476)	3
629	2025-07-03T04:25:00.000	POINT (483415.5053154079 4420725.761703704)	4
630	2025-07-03T04:30:00.000	POINT (485535.99952546356 4421523.756333128)	0
630	2025-07-03T04:30:00.000	POINT (487049.12003384926 4420349.32446721)	1
630	2025-07-03T04:30:00.000	POINT (485057.5850584154 4420431.121838025)	2
630	2025-07-03T04:30:00.000	POINT (483373.16822203726 4420750.797663476)	3
630	2025-07-03T04:30:00.000	POINT (483415.5053154079 4420725.761703704)	4
631	2025-07-03T04:35:00.000	POINT (485535.99952546356 4421523.756333128)	0
631	2025-07-03T04:35:00.000	POINT (487049.12003384926 4420349.32446721)	1
631	2025-07-03T04:35:00.000	POINT (485057.5850584154 4420431.121838025)	2
631	2025-07-03T04:35:00.000	POINT (483373.16822203726 4420750.797663476)	3
631	2025-07-03T04:35:00.000	POINT (483415.5053154079 4420725.761703704)	4
632	2025-07-03T04:40:00.000	POINT (485535.99952546356 4421523.756333128)	0
632	2025-07-03T04:40:00.000	POINT (487049.12003384926 4420349.32446721)	1
632	2025-07-03T04:40:00.000	POINT (485057.5850584154 4420431.121838025)	2
632	2025-07-03T04:40:00.000	POINT (483373.16822203726 4420750.797663476)	3
632	2025-07-03T04:40:00.000	POINT (483415.5053154079 4420725.761703704)	4
633	2025-07-03T04:45:00.000	POINT (485535.99952546356 4421523.756333128)	0
633	2025-07-03T04:45:00.000	POINT (487049.12003384926 4420349.32446721)	1
633	2025-07-03T04:45:00.000	POINT (485057.5850584154 4420431.121838025)	2
633	2025-07-03T04:45:00.000	POINT (483373.16822203726 4420750.797663476)	3
633	2025-07-03T04:45:00.000	POINT (483415.5053154079 4420725.761703704)	4
634	2025-07-03T04:50:00.000	POINT (485535.99952546356 4421523.756333128)	0
634	2025-07-03T04:50:00.000	POINT (487049.12003384926 4420349.32446721)	1
634	2025-07-03T04:50:00.000	POINT (485057.5850584154 4420431.121838025)	2
634	2025-07-03T04:50:00.000	POINT (483373.16822203726 4420750.797663476)	3
634	2025-07-03T04:50:00.000	POINT (483415.5053154079 4420725.761703704)	4
635	2025-07-03T04:55:00.000	POINT (485535.99952546356 4421523.756333128)	0
635	2025-07-03T04:55:00.000	POINT (487049.12003384926 4420349.32446721)	1
635	2025-07-03T04:55:00.000	POINT (485057.5850584154 4420431.121838025)	2
635	2025-07-03T04:55:00.000	POINT (483373.16822203726 4420750.797663476)	3
635	2025-07-03T04:55:00.000	POINT (483415.5053154079 4420725.761703704)	4
636	2025-07-03T05:00:00.000	POINT (485535.99952546356 4421523.756333128)	0
636	2025-07-03T05:00:00.000	POINT (487049.12003384926 4420349.32446721)	1
636	2025-07-03T05:00:00.000	POINT (485057.5850584154 4420431.121838025)	2
636	2025-07-03T05:00:00.000	POINT (483373.16822203726 4420750.797663476)	3
636	2025-07-03T05:00:00.000	POINT (483415.5053154079 4420725.761703704)	4
637	2025-07-03T05:05:00.000	POINT (485535.99952546356 4421523.756333128)	0
637	2025-07-03T05:05:00.000	POINT (487049.12003384926 4420349.32446721)	1
637	2025-07-03T05:05:00.000	POINT (485057.5850584154 4420431.121838025)	2
637	2025-07-03T05:05:00.000	POINT (483373.16822203726 4420750.797663476)	3
637	2025-07-03T05:05:00.000	POINT (483415.5053154079 4420725.761703704)	4
638	2025-07-03T05:10:00.000	POINT (485535.99952546356 4421523.756333128)	0
638	2025-07-03T05:10:00.000	POINT (487049.12003384926 4420349.32446721)	1
638	2025-07-03T05:10:00.000	POINT (485057.5850584154 4420431.121838025)	2
638	2025-07-03T05:10:00.000	POINT (483373.16822203726 4420750.797663476)	3
638	2025-07-03T05:10:00.000	POINT (483415.5053154079 4420725.761703704)	4
639	2025-07-03T05:15:00.000	POINT (485535.99952546356 4421523.756333128)	0
639	2025-07-03T05:15:00.000	POINT (487049.12003384926 4420349.32446721)	1
639	2025-07-03T05:15:00.000	POINT (485057.5850584154 4420431.121838025)	2
639	2025-07-03T05:15:00.000	POINT (483373.16822203726 4420750.797663476)	3
639	2025-07-03T05:15:00.000	POINT (483415.5053154079 4420725.761703704)	4
640	2025-07-03T05:20:00.000	POINT (485535.99952546356 4421523.756333128)	0
640	2025-07-03T05:20:00.000	POINT (487049.12003384926 4420349.32446721)	1
640	2025-07-03T05:20:00.000	POINT (485057.5850584154 4420431.121838025)	2
640	2025-07-03T05:20:00.000	POINT (483373.16822203726 4420750.797663476)	3
640	2025-07-03T05:20:00.000	POINT (483415.5053154079 4420725.761703704)	4
641	2025-07-03T05:25:00.000	POINT (485535.99952546356 4421523.756333128)	0
641	2025-07-03T05:25:00.000	POINT (487049.12003384926 4420349.32446721)	1
641	2025-07-03T05:25:00.000	POINT (485057.5850584154 4420431.121838025)	2
641	2025-07-03T05:25:00.000	POINT (483373.16822203726 4420750.797663476)	3
641	2025-07-03T05:25:00.000	POINT (483415.5053154079 4420725.761703704)	4
642	2025-07-03T05:30:00.000	POINT (485535.99952546356 4421523.756333128)	0
642	2025-07-03T05:30:00.000	POINT (487049.12003384926 4420349.32446721)	1
642	2025-07-03T05:30:00.000	POINT (485057.5850584154 4420431.121838025)	2
642	2025-07-03T05:30:00.000	POINT (483373.16822203726 4420750.797663476)	3
642	2025-07-03T05:30:00.000	POINT (483415.5053154079 4420725.761703704)	4
643	2025-07-03T05:35:00.000	POINT (485535.99952546356 4421523.756333128)	0
643	2025-07-03T05:35:00.000	POINT (487049.12003384926 4420349.32446721)	1
643	2025-07-03T05:35:00.000	POINT (485057.5850584154 4420431.121838025)	2
643	2025-07-03T05:35:00.000	POINT (483373.16822203726 4420750.797663476)	3
643	2025-07-03T05:35:00.000	POINT (483415.5053154079 4420725.761703704)	4
644	2025-07-03T05:40:00.000	POINT (485535.99952546356 4421523.756333128)	0
644	2025-07-03T05:40:00.000	POINT (487049.12003384926 4420349.32446721)	1
644	2025-07-03T05:40:00.000	POINT (485057.5850584154 4420431.121838025)	2
644	2025-07-03T05:40:00.000	POINT (483373.16822203726 4420750.797663476)	3
644	2025-07-03T05:40:00.000	POINT (483415.5053154079 4420725.761703704)	4
645	2025-07-03T05:45:00.000	POINT (485535.99952546356 4421523.756333128)	0
645	2025-07-03T05:45:00.000	POINT (487049.12003384926 4420349.32446721)	1
645	2025-07-03T05:45:00.000	POINT (485057.5850584154 4420431.121838025)	2
645	2025-07-03T05:45:00.000	POINT (483373.16822203726 4420750.797663476)	3
645	2025-07-03T05:45:00.000	POINT (483415.5053154079 4420725.761703704)	4
646	2025-07-03T05:50:00.000	POINT (485535.99952546356 4421523.756333128)	0
646	2025-07-03T05:50:00.000	POINT (487049.12003384926 4420349.32446721)	1
646	2025-07-03T05:50:00.000	POINT (485057.5850584154 4420431.121838025)	2
646	2025-07-03T05:50:00.000	POINT (483373.16822203726 4420750.797663476)	3
646	2025-07-03T05:50:00.000	POINT (483415.5053154079 4420725.761703704)	4
647	2025-07-03T05:55:00.000	POINT (485535.99952546356 4421523.756333128)	0
647	2025-07-03T05:55:00.000	POINT (487049.12003384926 4420349.32446721)	1
647	2025-07-03T05:55:00.000	POINT (485057.5850584154 4420431.121838025)	2
647	2025-07-03T05:55:00.000	POINT (483373.16822203726 4420750.797663476)	3
647	2025-07-03T05:55:00.000	POINT (483415.5053154079 4420725.761703704)	4
648	2025-07-03T06:00:00.000	POINT (485535.99952546356 4421523.756333128)	0
648	2025-07-03T06:00:00.000	POINT (487049.12003384926 4420349.32446721)	1
648	2025-07-03T06:00:00.000	POINT (485057.5850584154 4420431.121838025)	2
648	2025-07-03T06:00:00.000	POINT (483373.16822203726 4420750.797663476)	3
648	2025-07-03T06:00:00.000	POINT (483415.5053154079 4420725.761703704)	4
649	2025-07-03T06:05:00.000	POINT (485535.99952546356 4421523.756333128)	0
649	2025-07-03T06:05:00.000	POINT (487049.12003384926 4420349.32446721)	1
649	2025-07-03T06:05:00.000	POINT (485057.5850584154 4420431.121838025)	2
649	2025-07-03T06:05:00.000	POINT (483373.16822203726 4420750.797663476)	3
649	2025-07-03T06:05:00.000	POINT (483415.5053154079 4420725.761703704)	4
650	2025-07-03T06:10:00.000	POINT (485535.99952546356 4421523.756333128)	0
650	2025-07-03T06:10:00.000	POINT (487049.12003384926 4420349.32446721)	1
650	2025-07-03T06:10:00.000	POINT (485057.5850584154 4420431.121838025)	2
650	2025-07-03T06:10:00.000	POINT (483373.16822203726 4420750.797663476)	3
650	2025-07-03T06:10:00.000	POINT (483415.5053154079 4420725.761703704)	4
651	2025-07-03T06:15:00.000	POINT (485535.99952546356 4421523.756333128)	0
651	2025-07-03T06:15:00.000	POINT (487049.12003384926 4420349.32446721)	1
651	2025-07-03T06:15:00.000	POINT (485057.5850584154 4420431.121838025)	2
651	2025-07-03T06:15:00.000	POINT (483373.16822203726 4420750.797663476)	3
651	2025-07-03T06:15:00.000	POINT (483415.5053154079 4420725.761703704)	4
652	2025-07-03T06:20:00.000	POINT (485535.99952546356 4421523.756333128)	0
652	2025-07-03T06:20:00.000	POINT (487049.12003384926 4420349.32446721)	1
652	2025-07-03T06:20:00.000	POINT (485057.5850584154 4420431.121838025)	2
652	2025-07-03T06:20:00.000	POINT (483373.16822203726 4420750.797663476)	3
652	2025-07-03T06:20:00.000	POINT (483415.5053154079 4420725.761703704)	4
653	2025-07-03T06:25:00.000	POINT (485535.99952546356 4421523.756333128)	0
653	2025-07-03T06:25:00.000	POINT (487049.12003384926 4420349.32446721)	1
653	2025-07-03T06:25:00.000	POINT (485057.5850584154 4420431.121838025)	2
653	2025-07-03T06:25:00.000	POINT (483373.16822203726 4420750.797663476)	3
653	2025-07-03T06:25:00.000	POINT (483415.5053154079 4420725.761703704)	4
654	2025-07-03T06:30:00.000	POINT (485535.99952546356 4421523.756333128)	0
654	2025-07-03T06:30:00.000	POINT (487049.12003384926 4420349.32446721)	1
654	2025-07-03T06:30:00.000	POINT (485057.5850584154 4420431.121838025)	2
654	2025-07-03T06:30:00.000	POINT (483373.16822203726 4420750.797663476)	3
654	2025-07-03T06:30:00.000	POINT (483415.5053154079 4420725.761703704)	4
655	2025-07-03T06:35:00.000	POINT (485535.99952546356 4421523.756333128)	0
655	2025-07-03T06:35:00.000	POINT (487049.12003384926 4420349.32446721)	1
655	2025-07-03T06:35:00.000	POINT (485057.5850584154 4420431.121838025)	2
655	2025-07-03T06:35:00.000	POINT (483373.16822203726 4420750.797663476)	3
655	2025-07-03T06:35:00.000	POINT (483415.5053154079 4420725.761703704)	4
656	2025-07-03T06:40:00.000	POINT (485535.99952546356 4421523.756333128)	0
656	2025-07-03T06:40:00.000	POINT (487049.12003384926 4420349.32446721)	1
656	2025-07-03T06:40:00.000	POINT (485057.5850584154 4420431.121838025)	2
656	2025-07-03T06:40:00.000	POINT (483373.16822203726 4420750.797663476)	3
656	2025-07-03T06:40:00.000	POINT (483415.5053154079 4420725.761703704)	4
657	2025-07-03T06:45:00.000	POINT (485535.99952546356 4421523.756333128)	0
657	2025-07-03T06:45:00.000	POINT (487049.12003384926 4420349.32446721)	1
657	2025-07-03T06:45:00.000	POINT (485057.5850584154 4420431.121838025)	2
657	2025-07-03T06:45:00.000	POINT (483373.16822203726 4420750.797663476)	3
657	2025-07-03T06:45:00.000	POINT (483415.5053154079 4420725.761703704)	4
658	2025-07-03T06:50:00.000	POINT (485535.99952546356 4421523.756333128)	0
658	2025-07-03T06:50:00.000	POINT (487049.12003384926 4420349.32446721)	1
