id	location	buildingType	attractivenessPercentile	attractiveness	totalPersonCapacity	totalRoomCapacity	units	neighborhoodId	blockId	blockGroupId	censusTractId	
7335	LINESTRING (485556.90425553476 4420352.129337402, 485551.09602825035 4420353.139243805, 485554.89545829414 4420374.220036675, 485558.7391183613 4420373.546821057, 485556.4075727082 4420360.565473934, 485558.3721275911 4420360.2287853835, 485556.90425553476 4420352.129337402)	Residental	1.0	0.19142551358550985	0	0	[]	0	0	0	0	
7336	LINESTRING (485543.26957203675 4420371.245351004, 485540.33295513137 4420354.602504796, 485534.52473186655 4420355.612423833, 485534.69688072795 4420356.278033848, 485535.7331412012 4420362.047518398, 485535.9926270643 4420363.711867612, 485537.9571802588 4420363.375173796, 485540.11660858337 4420375.690905259, 485543.96026663826 4420375.017682184, 485543.26957203675 4420371.245351004)	Residental	1.0	0.46087420129570433	0	0	[]	0	0	0	0	
7337	LINESTRING (485545.62873273843 4420353.704550804, 485540.33295513137 4420354.602504796, 485543.26957203675 4420371.245351004, 485547.28390773863 4420370.460816671, 485545.8160257953 4420362.361370672, 485547.1826903029 4420362.136801813, 485545.62873273843 4420353.704550804)	Residental	1.0	6.228816938164128E-4	0	0	[]	0	0	0	0	
7338	LINESTRING (485554.89545829414 4420374.220036675, 485551.09602825035 4420353.139243805, 485551.00974423246 4420352.695449594, 485545.62873273843 4420353.704550804, 485547.1826903029 4420362.136801813, 485548.89091589605 4420361.800596575, 485551.3081269439 4420374.892768612, 485554.89545829414 4420374.220036675)	Residental	1.0	0.07711278464820304	0	0	[]	0	0	0	0	
7339	LINESTRING (484566.6000263313 4420386.144997852, 484562.4021064579 4420380.6040194, 484557.44778119284 4420381.279986416, 484557.2755474893 4420380.614398205, 484553.09043124586 4420381.39980005, 484553.26266529673 4420382.065388169, 484548.4796767445 4420382.96299299, 484548.30699256127 4420382.075426899, 484544.29276326793 4420382.860487363, 484544.46477313346 4420383.41508625, 484542.0732796452 4420383.863891047, 484543.3686401526 4420390.631624866, 484547.81030286476 4420389.956687347, 484566.6000263313 4420386.144997852)	Residental	1.0	0.4762316527912692	0	0	[]	0	0	0	0	
7340	LINESTRING (484547.81030286476 4420389.956687347, 484548.6734979536 4420394.2835288085, 484550.72344337474 4420393.946407428, 484550.89590218704 4420394.722984548, 484568.0613089384 4420390.470631143, 484569.25525885203 4420389.358320408, 484566.6000263313 4420386.144997852, 484547.81030286476 4420389.956687347)	Residental	1.0	0.8702452416355455	0	0	[]	0	0	0	0	
7341	LINESTRING (484552.045097866 4420413.699860791, 484561.0071004151 4420409.020154062, 484574.65789421747 4420399.114466725, 484568.3176365534 4420390.470112483, 484544.0787221818 4420403.726946421, 484549.9953825486 4420414.147970884, 484552.045097866 4420413.699860791)	Residental	1.0	0.020011117247711874	0	0	[]	0	0	0	0	
7342	LINESTRING (484577.0592605872 4420403.549189945, 484576.8879268985 4420403.327557439, 484577.6557862415 4420402.771057162, 484574.65789421747 4420399.114466725, 484561.0071004151 4420409.020154062, 484561.6065447862 4420409.684877567, 484558.4498979636 4420412.022047695, 484559.9102815425 4420415.903723421, 484577.0592605872 4420403.549189945)	Residental	1.0	0.7904496298710968	0	0	[]	0	0	0	0	
7343	LINESTRING (484570.67308647366 4420414.439077919, 484570.07341871556 4420413.663364655, 484572.8035304077 4420411.660030638, 484573.3177557514 4420412.435916944, 484580.56957943353 4420407.09375579, 484577.5710171687 4420403.104197068, 484577.0592605872 4420403.549189945, 484559.9102815425 4420415.903723421, 484561.2852214364 4420419.785572412, 484564.3566482913 4420417.559565397, 484565.0422078087 4420418.557083382, 484570.67308647366 4420414.439077919)	Residental	1.0	0.28998492203084536	0	0	[]	0	0	0	0	
7344	LINESTRING (484583.3970295951 4420410.972672096, 484580.56957943353 4420407.09375579, 484573.3177557514 4420412.435916944, 484573.8317564931 4420413.100814241, 484562.48545632674 4420421.780953802, 484563.7745024348 4420425.440998131, 484583.3970295951 4420410.972672096)	Residental	1.0	0.92631812170308	0	0	[]	0	0	0	0	
7345	LINESTRING (484567.8817893 4420428.429402477, 484586.2247012068 4420414.962578511, 484583.3970295951 4420410.972672096, 484563.7745024348 4420425.440998131, 484565.6634390015 4420429.9877446275, 484567.8817893 4420428.429402477)	Residental	1.0	0.9290345459216618	0	0	[]	0	0	0	0	
7346	LINESTRING (484571.73319576477 4420431.640305675, 484589.7352348219 4420418.618137655, 484589.8206770449 4420418.617965009, 484586.82189981855 4420414.517413561, 484586.2247012068 4420414.962578511, 484567.8817893 4420428.429402477, 484570.45336099283 4420432.530810881, 484571.73319576477 4420431.640305675)	Residental	1.0	0.2266714692050804	0	0	[]	0	0	0	0	
7347	LINESTRING (484584.7986547299 4420428.062221584, 484592.47723389504 4420422.497230019, 484589.7352348219 4420418.618137655, 484571.73319576477 4420431.640305675, 484573.8750846655 4420434.521699979, 484579.67751364416 4420430.736322534, 484579.93451313564 4420431.0687714, 484582.6646211393 4420429.065440847, 484582.32195521396 4420428.622175574, 484584.19898947555 4420427.286507202, 484584.7986547299 4420428.062221584)	Residental	1.0	0.07836240740938438	0	0	[]	0	0	0	0	
7348	LINESTRING (484591.7948176472 4420423.0535562, 484580.3626211702 4420431.511863815, 484569.5274211093 4420439.41403337, 484583.0068802554 4420471.573728729, 484598.87593723723 4420460.109746345, 484612.26991449826 4420449.982664964, 484591.7948176472 4420423.0535562)	Residental	1.0	0.4463845158017098	0	0	[]	0	0	0	0	
7349	LINESTRING (485580.3537151558 4420236.65598181, 485580.1809381314 4420235.65740389, 485583.85399157275 4420235.095513359, 485583.85483072075 4420235.539469361, 485585.3921977918 4420235.203595455, 485585.3061242487 4420234.87078994, 485588.29562438565 4420234.310193478, 485587.6905934712 4420230.648686673, 485571.11964910245 4420233.45475297, 485571.89746586495 4420238.11483623, 485580.3537151558 4420236.65598181)	Residental	1.0	0.2146848673656514	0	0	[]	0	0	0	0	
7350	LINESTRING (485588.22129548364 4420240.192771977, 485587.6164747131 4420236.642254149, 485580.5264921369 4420237.654559736, 485580.3537151558 4420236.65598181, 485571.89746586495 4420238.11483623, 485572.67549164535 4420242.885908603, 485588.22129548364 4420240.192771977)	Residental	1.0	0.04641442840071375	0	0	[]	0	0	0	0	
7351	LINESTRING (485573.02629593643 4420247.657789201, 485581.9949897703 4420246.086977815, 485581.8224229827 4420245.199388847, 485589.6807669082 4420243.8526644455, 485588.9900834832 4420240.080329925, 485588.22129548364 4420240.192771977, 485572.67549164535 4420242.885908603, 485571.82126000215 4420242.998513941, 485572.5990754003 4420247.658597337, 485573.02629593643 4420247.657789201)	Residental	1.0	0.6128984888977653	0	0	[]	0	0	0	0	
7352	LINESTRING (485586.7876213099 4420250.184527047, 485586.70154799154 4420249.851721509, 485591.48494885006 4420249.065757565, 485590.8799205923 4420245.404250431, 485582.16776632966 4420247.085555791, 485581.9949897703 4420246.086977815, 485573.02629593643 4420247.657789201, 485573.8895541964 4420252.317711135, 485586.7876213099 4420250.184527047)	Residental	1.0	0.3336610072960403	0	0	[]	0	0	0	0	
7353	LINESTRING (485574.8384653422 4420257.088460597, 485583.5510261728 4420255.629124812, 485583.46369401 4420254.630385283, 485592.26212263235 4420253.392875967, 485591.57102196815 4420249.398563157, 485586.7876213099 4420250.184527047, 485573.8895541964 4420252.317711135, 485574.8384653422 4420257.088460597)	Residental	1.0	0.5021783884324422	0	0	[]	0	0	0	0	
7354	LINESTRING (485591.84559570375 4420259.054122237, 485592.2728155975 4420259.053315177, 485591.6673691311 4420255.169829919, 485583.7235925299 4420256.516713833, 485583.5510261728 4420255.629124812, 485574.8384653422 4420257.088460597, 485575.6164874222 4420261.8595334, 485591.84559570375 4420259.054122237)	Residental	1.0	0.3712258347511217	0	0	[]	0	0	0	0	
7355	LINESTRING (485575.6164874222 4420261.8595334, 485576.4799524449 4420266.630444729, 485585.19229289936 4420265.0601217635, 485585.0195171282 4420264.061543692, 485592.4506224563 4420262.715629522, 485591.84559570375 4420259.054122237, 485575.6164874222 4420261.8595334)	Residental	1.0	0.865884599169341	0	0	[]	0	0	0	0	
7356	LINESTRING (485593.6569006157 4420268.040842178, 485593.0525038139 4420264.712301788, 485585.3652783943 4420266.169688844, 485585.19229289936 4420265.0601217635, 485576.4799524449 4420266.630444729, 485577.3429966369 4420271.179378173, 485593.6569006157 4420268.040842178)	Residental	1.0	0.7498849145166341	0	0	[]	0	0	0	0	
7357	LINESTRING (485586.91899944766 4420274.490957724, 485586.7462241072 4420273.492379602, 485594.4334423946 4420272.0349939, 485593.6569006157 4420268.040842178, 485577.3429966369 4420271.179378173, 485578.20687930426 4420276.172267776, 485586.91899944766 4420274.490957724)	Residental	1.0	0.7532258459438176	0	0	[]	0	0	0	0	
7358	LINESTRING (485588.4750241215 4420284.033106116, 485588.3020394686 4420282.923538936, 485595.8183610727 4420281.466477496, 485595.1276839722 4420277.694142216, 485578.9844776848 4420280.721363037, 485579.8479385392 4420285.492274875, 485588.4750241215 4420284.033106116)	Residental	1.0	0.24611153757785453	0	0	[]	0	0	0	0	
7359	LINESTRING (485578.9844776848 4420280.721363037, 485595.1276839722 4420277.694142216, 485595.0418209489 4420277.472325578, 485597.43298902264 4420276.801873289, 485597.00136855704 4420274.471910908, 485594.6091516231 4420274.587418292, 485594.5228692816 4420274.143623647, 485587.0917747425 4420275.489535851, 485586.91899944766 4420274.490957724, 485578.20687930426 4420276.172267776, 485577.86510415404 4420276.172914054, 485578.7283563411 4420280.832836729, 485578.9844776848 4420280.721363037)	Residental	1.0	0.10200447094121579	0	0	[]	0	0	0	0	
7360	LINESTRING (485623.3186347036 4420546.679316345, 485623.91651076765 4420546.567199821, 485639.20559916634 4420543.985636482, 485638.68668416707 4420540.656930263, 485629.88837081677 4420541.783398393, 485629.7153977956 4420540.673829857, 485622.5408796267 4420542.019225769, 485623.3186347036 4420546.679316345)	Residental	1.0	0.12073641622005427	0	0	[]	0	0	0	0	
7361	LINESTRING (485629.7153977956 4420540.673829857, 485629.62849298446 4420539.897067489, 485638.255090724 4420538.326964663, 485637.5646660926 4420534.6656132, 485621.763332873 4420537.470124357, 485621.1654561258 4420537.582241047, 485621.33801193524 4420538.4698312795, 485621.93588861637 4420538.357714604, 485622.5408796267 4420542.019225769, 485629.7153977956 4420540.673829857)	Residental	1.0	0.5390918486990322	0	0	[]	0	0	0	0	
7362	LINESTRING (485637.5646660926 4420534.6656132, 485638.7604205327 4420534.441382442, 485638.0697867856 4420530.669041905, 485628.33286680595 4420532.463216101, 485628.15989335463 4420531.353647617, 485620.89971649426 4420532.588216995, 485621.763332873 4420537.470124357, 485637.5646660926 4420534.6656132)	Residental	1.0	0.8111875222425602	0	0	[]	0	0	0	0	
7363	LINESTRING (485628.15989335463 4420531.353647617, 485627.98691985506 4420530.244079139, 485637.4679377681 4420528.672365346, 485636.9486029436 4420525.12168122, 485620.1217492792 4420527.81713771, 485619.69475372887 4420527.928932301, 485619.7816596819 4420528.705694548, 485620.2940961474 4420528.593738855, 485620.89971649426 4420532.588216995, 485628.15989335463 4420531.353647617)	Residental	1.0	0.8890610919165961	0	0	[]	0	0	0	0	
7364	LINESTRING (485628.31236917956 4420521.586289151, 485619.3437811076 4420523.046058537, 485620.1217492792 4420527.81713771, 485636.9486029436 4420525.12168122, 485636.4286405229 4420521.23803, 485628.3992743214 4420522.363051485, 485628.31236917956 4420521.586289151)	Residental	1.0	0.3260480001914069	0	0	[]	0	0	0	0	
7365	LINESTRING (485618.4799523043 4420518.053162502, 485619.3437811076 4420523.046058537, 485628.31236917956 4420521.586289151, 485628.0535361137 4420520.254903602, 485635.74072212895 4420518.908547381, 485635.13552664005 4420515.1360462615, 485634.4522068414 4420515.248322839, 485618.4799523043 4420518.053162502)	Residental	1.0	0.45471697491205043	0	0	[]	0	0	0	0	
7366	LINESTRING (485634.4522068414 4420515.248322839, 485633.84763766784 4420511.808788986, 485625.0501285232 4420513.379218752, 485624.8771541802 4420512.269650374, 485617.7024007768 4420513.504061659, 485618.30634919263 4420516.610627116, 485617.6232390816 4420516.833894251, 485617.79579575744 4420517.721484376, 485618.39346471196 4420517.49837838, 485618.4799523043 4420518.053162502, 485634.4522068414 4420515.248322839)	Residental	1.0	0.04302421837510495	0	0	[]	0	0	0	0	
7367	LINESTRING (485624.8771541802 4420512.269650374, 485624.70397057466 4420511.049092952, 485634.2704528909 4420509.47721424, 485633.66567411553 4420505.926691383, 485616.92401104036 4420508.511004736, 485617.7024007768 4420513.504061659, 485624.8771541802 4420512.269650374)	Residental	1.0	0.09590994176155476	0	0	[]	0	0	0	0	
7368	LINESTRING (485633.66567411553 4420505.926691383, 485634.2635535267 4420505.814575685, 485633.4853829723 4420500.9325062055, 485630.5812163679 4420501.381935422, 485630.75398099463 4420502.380514867, 485623.57921735145 4420503.614920576, 485623.40603335266 4420502.394363201, 485617.5979120613 4420503.4042194765, 485617.5116335586 4420502.960424424, 485615.9741098146 4420503.185303091, 485616.92401104036 4420508.511004736, 485633.66567411553 4420505.926691383)	Residental	1.0	0.5694145127773362	0	0	[]	0	0	0	0	
7369	LINESTRING (485633.9898766529 4420496.602967713, 485632.4337415107 4420486.949818099, 485634.14194278244 4420486.613631826, 485632.5868513469 4420477.515427537, 485627.291359017 4420478.5243105665, 485630.48782831477 4420497.164512675, 485633.9898766529 4420496.602967713)	Residental	1.0	0.8107937694489881	0	0	[]	0	0	0	0	
7370	LINESTRING (485630.48782831477 4420497.164512675, 485627.291359017 4420478.5243105665, 485622.4226571279 4420479.310413789, 485623.89169127494 4420488.075809994, 485624.23701360106 4420489.961979499, 485625.347333284 4420489.73790773, 485626.64422445244 4420497.837692414, 485630.48782831477 4420497.164512675)	Residental	1.0	0.5137752140574615	0	0	[]	0	0	0	0	
7371	LINESTRING (485622.4226571279 4420479.310413789, 485617.46872403985 4420480.207670298, 485620.75065797864 4420498.847707303, 485624.5088195255 4420498.174685646, 485622.86660356633 4420488.188731856, 485623.89169127494 4420488.075809994, 485622.4226571279 4420479.310413789)	Residental	1.0	0.6470677556699608	0	0	[]	0	0	0	0	
7372	LINESTRING (485615.8819697326 4420499.633814763, 485620.75065797864 4420498.847707303, 485617.46872403985 4420480.207670298, 485612.00235255645 4420481.21688623, 485612.865980238 4420486.098792223, 485611.7556603841 4420486.322865809, 485612.4461016428 4420489.984214704, 485613.64186237555 4420489.75998004, 485613.728141248 4420490.20377504, 485614.069697437 4420490.092141298, 485615.8819697326 4420499.633814763)	Residental	1.0	0.7432629090452385	0	0	[]	0	0	0	0	
7373	LINESTRING (485588.2381358873 4420701.242863918, 485582.45286842505 4420669.066851715, 485576.38856136973 4420670.0772245955, 485578.20209894073 4420680.28482626, 485579.65414660523 4420680.06010138, 485580.8628879267 4420686.717184263, 485579.4110513785 4420687.052898, 485582.1738537025 4420702.253232314, 485588.2381358873 4420701.242863918)	Residental	1.0	0.8302886054819194	0	0	[]	0	0	0	0	
7374	LINESTRING (485624.05508135114 4420710.720353719, 485639.42948829307 4420708.249617303, 485638.6515498857 4420703.478534901, 485629.8540519901 4420704.937971102, 485630.0272305681 4420706.158528995, 485620.97342051624 4420707.618458465, 485621.492541636 4420711.058153418, 485624.05508135114 4420710.720353719)	Residental	1.0	0.49810296920745134	0	0	[]	0	0	0	0	
7375	LINESTRING (485640.20721674926 4420712.909710737, 485639.42948829307 4420708.249617303, 485624.05508135114 4420710.720353719, 485624.7461247571 4420714.714672187, 485631.23738779646 4420713.592543585, 485631.40972945705 4420714.369145192, 485640.20721674926 4420712.909710737)	Residental	1.0	0.2831624683829068	0	0	[]	0	0	0	0	
7376	LINESTRING (485628.4289906295 4420719.480278089, 485640.89908745285 4420717.34798699, 485640.20721674926 4420712.909710737, 485631.40972945705 4420714.369145192, 485631.5826984559 4420715.4787140535, 485627.91008236737 4420716.1515717115, 485628.4289906295 4420719.480278089)	Residental	1.0	0.13281359417886518	0	0	[]	0	0	0	0	
7377	LINESTRING (485629.0335463935 4420722.91981259, 485632.62072052556 4420722.247116426, 485632.7082504018 4420723.356846298, 485641.67639616213 4420721.786102465, 485640.89908745285 4420717.34798699, 485628.4289906295 4420719.480278089, 485629.0335463935 4420722.91981259)	Residental	1.0	0.7041924747410935	0	0	[]	0	0	0	0	
7378	LINESTRING (485643.8378575632 4420735.322749399, 485643.1464080489 4420731.106450934, 485634.3491503115 4420732.6768711815, 485634.5219094012 4420733.675451053, 485631.0199700059 4420734.236996271, 485631.45301885717 4420737.343885757, 485643.8378575632 4420735.322749399)	Residental	1.0	0.7671310750818963	0	0	[]	0	0	0	0	
